# length                 R                      Z                      theta_geo              Phi                    T_e                    Te_float               Phi_float              Phi_error              Phi_Te_ratio           vparB_norm             vExB_norm              vflow_norm             partF_vpar             partF_ExB              
# time step #000500,  t_now =   1.411010E+02
  0.000000000000000E+00  1.605597866228037E+00 -1.106296747838603E+00  4.672568661933307E+00  1.535794820532190E+02  5.119316068440038E+01  5.119316068440038E+01  1.535794820532012E+02  1.779199010343291E-11  3.000000000000347E+00  3.677175453519933E+03  9.362171012894008E+02  4.613392554809333E+03  2.205284365340444E+22  5.614703356244613E+21
  0.000000000000000E+00  1.605638985798861E+00 -1.106149496893692E+00  4.672600920013940E+00  1.533152174708140E+02  5.110507249026093E+01  5.110507249026093E+01  1.533152174707828E+02  3.123545866401400E-11  3.000000000000611E+00  3.674801355802977E+03  9.312159811731534E+02  4.606017336976131E+03  2.195441928870353E+22  5.563377205881542E+21
  0.000000000000000E+00  1.605680105369684E+00 -1.106002245948780E+00  4.672633186885433E+00  1.530524092338416E+02  5.101746974460143E+01  5.101746974460143E+01  1.530524092338043E+02  3.726086106325965E-11  3.000000000000730E+00  3.623266769504117E+03  9.137645722240999E+02  4.537031341728217E+03  2.156249192736866E+22  5.437921761083631E+21
  0.000000000000000E+00  1.605918649973619E+00 -1.105095110047088E+00  4.672818630290902E+00  1.514916790601157E+02  5.049722635336051E+01  5.049722635336051E+01  1.514916790600815E+02  3.416289473534562E-11  3.000000000000676E+00  3.607738889330611E+03  8.843324923523145E+02  4.492071381682926E+03  2.104330598466915E+22  5.158155786658844E+21
  0.000000000000000E+00  1.606157237917398E+00 -1.104187985530066E+00  4.673004425474900E+00  1.499812056732246E+02  4.999373522439912E+01  4.999373522439912E+01  1.499812056731974E+02  2.722799763432704E-11  3.000000000000545E+00  3.590324178927112E+03  8.561295543138026E+02  4.446453733240915E+03  2.050051923273013E+22  4.888444474438388E+21
  0.000000000000000E+00  1.606395739181488E+00 -1.103280838243704E+00  4.673190452784707E+00  1.485188403917773E+02  4.950628013058567E+01  4.950628013058567E+01  1.485188403917570E+02  2.029310053330846E-11  3.000000000000410E+00  3.571721113016743E+03  8.291562287179345E+02  4.400877341734677E+03  1.996079112262811E+22  4.633792439490268E+21
  0.000000000000000E+00  1.606634023746357E+00 -1.102373634033996E+00  4.673376592184574E+00  1.471024345343832E+02  4.903414484478869E+01  4.903414484478869E+01  1.471024345343661E+02  1.710986907710321E-11  3.000000000000349E+00  3.872788287988531E+03  8.789087479227708E+02  4.751697035911302E+03  2.120281627054668E+22  4.811866622965245E+21
  0.000000000000000E+00  1.606691888657198E+00 -1.102219564643197E+00  4.673424213124529E+00  1.468356507026243E+02  4.894521690087105E+01  4.894521690087105E+01  1.468356507026132E+02  1.111288838728797E-11  3.000000000000227E+00  3.870363477255732E+03  8.736726058592076E+02  4.744036083114939E+03  2.099836328750149E+22  4.740044411843639E+21
  0.000000000000000E+00  1.606749753568040E+00 -1.102065495252397E+00  4.673471847740482E+00  1.465703686849188E+02  4.885678956164028E+01  4.885678956164028E+01  1.465703686849209E+02 -2.074784788419493E-12  2.999999999999958E+00  3.867303958535429E+03  8.691062955313853E+02  4.736410254066814E+03  2.079415560239864E+22  4.673108640560020E+21
  0.000000000000000E+00  1.606807618478881E+00 -1.101911425861598E+00  4.673519496038105E+00  1.463063844356949E+02  4.876879481190338E+01  4.876879481190338E+01  1.463063844357102E+02 -1.523403625469655E-11  2.999999999999688E+00  3.863605079352081E+03  8.652098893494381E+02  4.728814968701519E+03  2.059045612942751E+22  4.610995664283573E+21
  0.000000000000000E+00  1.606865483389722E+00 -1.101757356470798E+00  4.673567158023080E+00  1.460434939093810E+02  4.868116463646741E+01  4.868116463646741E+01  1.460434939094023E+02 -2.125943865394220E-11  2.999999999999563E+00  3.589769024387658E+03  7.998100383636666E+02  4.389579062751325E+03  1.896385887367456E+22  4.225197941771219E+21
  0.000000000000000E+00  1.607120708323909E+00 -1.100843385046214E+00  4.673769216698661E+00  1.446540868032257E+02  4.821802893441408E+01  4.821802893441408E+01  1.446540868032423E+02 -1.651301317906473E-11  2.999999999999658E+00  3.563225548640426E+03  7.842504366868153E+02  4.347475985327241E+03  1.843334211501425E+22  4.057098380654943E+21
  0.000000000000000E+00  1.607375933258095E+00 -1.099929413621630E+00  4.673971618988679E+00  1.432877943468117E+02  4.776259811560588E+01  4.776259811560588E+01  1.432877943468177E+02 -5.968558980384842E-12  2.999999999999875E+00  3.532620481705330E+03  7.737187991281725E+02  4.306339280833503E+03  1.794613855298500E+22  3.930584913412609E+21
  0.000000000000000E+00  1.607631158192280E+00 -1.099015442197046E+00  4.674174365753764E+00  1.419357850038964E+02  4.731192833463061E+01  4.731192833463061E+01  1.419357850038919E+02  4.519051799434237E-12  3.000000000000095E+00  3.497304872637313E+03  7.682175231355823E+02  4.265522395772895E+03  1.748912319141042E+22  3.841658473939886E+21
  0.000000000000000E+00  1.607886383126466E+00 -1.098101470772461E+00  4.674377457857364E+00  1.405892272382374E+02  4.686307574607602E+01  4.686307574607602E+01  1.405892272382281E+02  9.265477274311706E-12  3.000000000000198E+00  3.456645035822648E+03  7.677490061572348E+02  4.224394041979883E+03  1.704944420467185E+22  3.786820372938531E+21
  0.000000000000000E+00  1.608141608060652E+00 -1.097187499347877E+00  4.674580896165757E+00  1.392433660708969E+02  4.641445535696285E+01  4.641445535696285E+01  1.392433660708886E+02  8.327560863108374E-12  3.000000000000179E+00  3.414942232235383E+03  7.665014233029367E+02  4.181443655538320E+03  1.662673260474275E+22  3.731956015569351E+21
  0.000000000000000E+00  1.608396832994838E+00 -1.096273527923293E+00  4.674784681548062E+00  1.379016245377033E+02  4.596720817923237E+01  4.596720817923237E+01  1.379016245376971E+02  6.224354365258478E-12  3.000000000000135E+00  3.376389563691546E+03  7.632943356693726E+02  4.139683899360919E+03  1.621845478038558E+22  3.666476996701531E+21
  0.000000000000000E+00  1.608652057929024E+00 -1.095359556498709E+00  4.674988814876253E+00  1.365674381245635E+02  4.552247937485310E+01  4.552247937485310E+01  1.365674381245593E+02  4.177991286269389E-12  3.000000000000091E+00  3.340214473646151E+03  7.581268106441555E+02  4.098341284290305E+03  1.580932043011136E+22  3.588233561256494E+21
  0.000000000000000E+00  1.608907282863210E+00 -1.094445585074125E+00  4.675193297025164E+00  1.352442423173841E+02  4.508141410579358E+01  4.508141410579358E+01  1.352442423173808E+02  3.325340003357269E-12  3.000000000000074E+00  3.305660302146177E+03  7.509979156150868E+02  4.056658217761264E+03  1.538475696485896E+22  3.495192898481573E+21
  0.000000000000000E+00  1.609162507797397E+00 -1.093531613649540E+00  4.675398128872507E+00  1.339379349186690E+02  4.464597830622197E+01  4.464597830622197E+01  1.339379349186659E+02  3.069544618483633E-12  3.000000000000069E+00  3.273559553922276E+03  7.393503678715325E+02  4.012909921793809E+03  1.495521034306864E+22  3.377711658092680E+21
  0.000000000000000E+00  1.609417732731583E+00 -1.092617642224956E+00  4.675603311298882E+00  1.326526382442886E+02  4.421754608142877E+01  4.421754608142877E+01  1.326526382442863E+02  2.245315045001917E-12  3.000000000000051E+00  3.244411485786178E+03  7.272584326246505E+02  3.971669918410829E+03  1.454278105925143E+22  3.259870150716044E+21
  0.000000000000000E+00  1.609672957665769E+00 -1.091703670800372E+00  4.675808845187788E+00  1.313891245501998E+02  4.379637485006609E+01  4.379637485006609E+01  1.313891245501983E+02  1.449507180950604E-12  3.000000000000033E+00  3.216991236977166E+03  7.147219002344103E+02  3.931713137211577E+03  1.415103398407660E+22  3.143948228122801E+21
  0.000000000000000E+00  1.609928182599955E+00 -1.090789699375788E+00  4.676014731425633E+00  1.301481660923594E+02  4.338272203078606E+01  4.338272203078606E+01  1.301481660923582E+02  1.250555214937776E-12  3.000000000000029E+00  3.190100273559277E+03  7.017405610607873E+02  3.891840834620064E+03  1.378374194710124E+22  3.032071088061426E+21
  0.000000000000000E+00  1.610183407534141E+00 -1.089875727951204E+00  4.676220970901747E+00  1.289283437824554E+02  4.297611459415139E+01  4.297611459415139E+01  1.289283437824542E+02  1.222133505507372E-12  3.000000000000028E+00  3.162001802867877E+03  6.909986210065930E+02  3.853000423874470E+03  1.343208061072841E+22  2.935339622780902E+21
  0.000000000000000E+00  1.610438632468327E+00 -1.088961756526619E+00  4.676427564508397E+00  1.277269602825095E+02  4.257565342750289E+01  4.257565342750289E+01  1.277269602825087E+02  8.526512829121202E-13  3.000000000000020E+00  3.132269706437792E+03  6.809070679033578E+02  3.813176774341150E+03  1.308515657015851E+22  2.844510986691414E+21
  0.000000000000000E+00  1.610693857402513E+00 -1.088047785102035E+00  4.676634513140792E+00  1.265428704739795E+02  4.218095682465970E+01  4.218095682465970E+01  1.265428704739791E+02  4.405364961712621E-13  3.000000000000010E+00  3.101678436202367E+03  6.714662126099084E+02  3.773144648812275E+03  1.274362659350300E+22  2.758801358573872E+21
  0.000000000000000E+00  1.610949082336699E+00 -1.087133813677451E+00  4.676841817697102E+00  1.253749292383232E+02  4.179164307944100E+01  4.179164307944100E+01  1.253749292383230E+02  1.421085471520200E-13  3.000000000000004E+00  3.070985456521434E+03  6.626763659852948E+02  3.733661822506729E+03  1.240795719028414E+22  2.677466271518051E+21
  0.000000000000000E+00  1.611204307270885E+00 -1.086219842252867E+00  4.677049479078464E+00  1.242226418425983E+02  4.140754728086607E+01  4.140754728086607E+01  1.242226418425982E+02  1.136868377216160E-13  3.000000000000003E+00  3.040892395565929E+03  6.536883817290197E+02  3.694580777294949E+03  1.207937297256230E+22  2.596654121089342E+21
  0.000000000000000E+00  1.611459532205071E+00 -1.085305870828283E+00  4.677257498189000E+00  1.230862586238798E+02  4.102875287462652E+01  4.102875287462652E+01  1.230862586238796E+02  1.705302565824240E-13  3.000000000000004E+00  3.011470587044546E+03  6.447132360367656E+02  3.656183823081311E+03  1.176005768723093E+22  2.517661929069187E+21
  0.000000000000000E+00  1.611714757139257E+00 -1.084391899403699E+00  4.677465875935823E+00  1.219657520686505E+02  4.065525068955009E+01  4.065525068955009E+01  1.219657520686503E+02  2.557953848736361E-13  3.000000000000006E+00  2.982524194225035E+03  6.357509363774733E+02  3.618275130602508E+03  1.145176734604995E+22  2.441043672847707E+21
  0.000000000000000E+00  1.611969982073443E+00 -1.083477927979114E+00  4.677674613229053E+00  1.208610946633937E+02  4.028703155446446E+01  4.028703155446446E+01  1.208610946633934E+02  3.126388037344441E-13  3.000000000000008E+00  2.953861732521908E+03  6.268014902200870E+02  3.580663222741995E+03  1.115622464819847E+22  2.367320771223338E+21
  0.000000000000000E+00  1.612225207007629E+00 -1.082563956554530E+00  4.677883710981829E+00  1.197723646606235E+02  3.992412155354109E+01  3.992412155354109E+01  1.197723646606233E+02  1.705302565824240E-13  3.000000000000004E+00  2.925493651432281E+03  6.177537926582698E+02  3.543247444090551E+03  1.086837962391812E+22  2.294991386988041E+21
  0.000000000000000E+00  1.612480431941815E+00 -1.081649985129946E+00  4.678093170110318E+00  1.186995717342397E+02  3.956652391141327E+01  3.956652391141327E+01  1.186995717342398E+02 -1.136868377216160E-13  2.999999999999997E+00  2.897514245198171E+03  6.087777372507924E+02  3.506291982448964E+03  1.058456952168039E+22  2.223854565637031E+21
  0.000000000000000E+00  1.612735656876002E+00 -1.080736013705362E+00  4.678302991533733E+00  1.176425855028041E+02  3.921419516760147E+01  3.921419516760147E+01  1.176425855028044E+02 -2.984279490192421E-13  2.999999999999992E+00  2.869860444980498E+03  5.998733593915821E+02  3.469733804372080E+03  1.030846534442022E+22  2.154729769924782E+21
  0.000000000000000E+00  1.612990881810188E+00 -1.079822042280778E+00  4.678513176174338E+00  1.166012755848783E+02  3.886709186162615E+01  3.886709186162615E+01  1.166012755848785E+02 -1.989519660128281E-13  2.999999999999995E+00  2.842470577518633E+03  5.910406944745342E+02  3.433511271993168E+03  1.004360754925763E+22  2.088387766576272E+21
  0.000000000000000E+00  1.613246106744374E+00 -1.078908070856193E+00  4.678723724957469E+00  1.155755707847480E+02  3.852519026158279E+01  3.852519026158279E+01  1.155755707847484E+02 -3.979039320256561E-13  2.999999999999990E+00  2.815364647298917E+03  5.822154068153765E+02  3.397580054114293E+03  9.784640468486892E+21  2.023456690190316E+21
  0.000000000000000E+00  1.613501331678560E+00 -1.077994099431609E+00  4.678934638811537E+00  1.145653765960931E+02  3.818845886536477E+01  3.818845886536477E+01  1.145653765960943E+02 -1.193711796076968E-12  2.999999999999968E+00  2.788575673378363E+03  5.734818849479385E+02  3.362057558326301E+03  9.527881572605831E+21  1.959447446946633E+21
  0.000000000000000E+00  1.613756556612746E+00 -1.077080128007025E+00  4.679145918668050E+00  1.135705276715663E+02  3.785684255718938E+01  3.785684255718938E+01  1.135705276715682E+02 -1.861621967691462E-12  2.999999999999951E+00  2.762063225270909E+03  5.648401737580348E+02  3.326903399028944E+03  9.279120843980924E+21  1.897574313970282E+21
  0.000000000000000E+00  1.614011781546932E+00 -1.076166156582441E+00  4.679357565461618E+00  1.125908586638199E+02  3.753028622127393E+01  3.753028622127393E+01  1.125908586638218E+02 -1.875832822406664E-12  2.999999999999950E+00  2.735787773589865E+03  5.562903181316576E+02  3.292078091721522E+03  9.043934189217131E+21  1.838977816864680E+21
  0.000000000000000E+00  1.614267006481118E+00 -1.075252185157856E+00  4.679569580129970E+00  1.116263632440648E+02  3.720878774802225E+01  3.720878774802225E+01  1.116263632440668E+02 -1.918465386552271E-12  2.999999999999948E+00  2.709837166611797E+03  5.476450978870196E+02  3.257482264498817E+03  8.811629952901370E+21  1.780788162314024E+21
  0.000000000000000E+00  1.614522231415304E+00 -1.074338213733272E+00  4.679781963613965E+00  1.106770717335764E+02  3.689235724452634E+01  3.689235724452634E+01  1.106770717335791E+02 -2.629008122312371E-12  2.999999999999929E+00  2.684272564729717E+03  5.390602950748769E+02  3.223332859804593E+03  8.575738260600332E+21  1.722194704809944E+21
  0.000000000000000E+00  1.614777456349490E+00 -1.073424242308688E+00  4.679994716857604E+00  1.097428737601043E+02  3.658095792003594E+01  3.658095792003594E+01  1.097428737601078E+02 -3.538502824085299E-12  2.999999999999903E+00  2.659016435367620E+03  5.305359396573646E+02  3.189552375024984E+03  8.347689973941843E+21  1.665559296808673E+21
  0.000000000000000E+00  1.615032681283676E+00 -1.072510270884104E+00  4.680207840808047E+00  1.088236589513983E+02  3.627455298380075E+01  3.627455298380075E+01  1.088236589514023E+02 -4.021671884402167E-12  2.999999999999889E+00  2.633993055995714E+03  5.220720615966230E+02  3.156065117592337E+03  8.138500627321961E+21  1.613096052451514E+21
  0.000000000000000E+00  1.615287906217862E+00 -1.071596299459520E+00  4.680421336415620E+00  1.079195000600374E+02  3.597316668668054E+01  3.597316668668054E+01  1.079195000600417E+02 -4.277467269275803E-12  2.999999999999881E+00  2.609262387590914E+03  5.134703726574778E+02  3.122732760248392E+03  7.930223768592464E+21  1.560569367450970E+21
  0.000000000000000E+00  1.615543131152048E+00 -1.070682328034936E+00  4.680635204633830E+00  1.070303900129777E+02  3.567679667099414E+01  3.567679667099414E+01  1.070303900129824E+02 -4.732214620162267E-12  2.999999999999867E+00  2.584869051109122E+03  5.049977419997390E+02  3.089866793108861E+03  7.710259971580623E+21  1.506329256489215E+21
  0.000000000000000E+00  1.615798356086234E+00 -1.069768356610351E+00  4.680849446419384E+00  1.061560986995340E+02  3.538536623317972E+01  3.538536623317972E+01  1.061560986995392E+02 -5.158540261618327E-12  2.999999999999854E+00  2.560717992073070E+03  4.966542320903011E+02  3.057372224163370E+03  7.496835083704527E+21  1.454019881584311E+21
  0.000000000000000E+00  1.616053581020420E+00 -1.068854385185767E+00  4.681064062732192E+00  1.052963960090211E+02  3.509879866967547E+01  3.509879866967547E+01  1.052963960090264E+02 -5.300648808770347E-12  2.999999999999849E+00  2.536716472536758E+03  4.884399053959902E+02  3.025156377932748E+03  7.307515841085959E+21  1.407048199805470E+21
  0.000000000000000E+00  1.616308805954606E+00 -1.067940413761183E+00  4.681279054535386E+00  1.044511481116608E+02  3.481704937055530E+01  3.481704937055530E+01  1.044511481116659E+02 -5.101696842757519E-12  2.999999999999853E+00  2.512833610850115E+03  4.802800018165380E+02  2.993113612666653E+03  7.117944777295936E+21  1.360458772840579E+21
  0.000000000000000E+00  1.616564030888792E+00 -1.067026442336599E+00  4.681494422795335E+00  1.036199732059308E+02  3.453999106864521E+01  3.453999106864521E+01  1.036199732059357E+02 -4.831690603168681E-12  2.999999999999861E+00  2.489049638973725E+03  4.724625669299702E+02  2.961512205903695E+03  6.909461695435763E+21  1.311529492065845E+21
  0.000000000000000E+00  1.616819255822978E+00 -1.066112470912015E+00  4.681710168481652E+00  1.028022692235303E+02  3.426742307451162E+01  3.426742307451161E+01  1.028022692235349E+02 -4.575895218295045E-12  2.999999999999867E+00  2.465290795895653E+03  4.649877641764619E+02  2.930278560072114E+03  6.706991310824871E+21  1.265030843080881E+21
  0.000000000000000E+00  1.617074480757164E+00 -1.065198499487431E+00  4.681926292567212E+00  1.019974340961583E+02  3.399914469872093E+01  3.399914469872093E+01  1.019974340961628E+02 -4.504840944719035E-12  2.999999999999868E+00  2.441485251230276E+03  4.578557569961048E+02  2.899341008226380E+03  6.534532822383357E+21  1.225431720507263E+21
  0.000000000000000E+00  1.617329705691350E+00 -1.064284528062846E+00  4.682142796028166E+00  1.012049559943356E+02  3.373498533144665E+01  3.373498533144665E+01  1.012049559943400E+02 -4.320099833421409E-12  2.999999999999872E+00  2.417644684593889E+03  4.509761907690498E+02  2.868620875362938E+03  6.363065372743722E+21  1.186936608882391E+21
  0.000000000000000E+00  1.617584930625536E+00 -1.063370556638262E+00  4.682359679843950E+00  1.004242326121669E+02  3.347474420405690E+01  3.347474420405690E+01  1.004242326121707E+02 -3.822719918389339E-12  2.999999999999886E+00  2.393785165599921E+03  4.445175511696805E+02  2.838302716769601E+03  6.168315333871149E+21  1.145434630666877E+21
  0.000000000000000E+00  1.617840155559722E+00 -1.062456585213678E+00  4.682576944997304E+00  9.965452616672687E+01  3.321817538891005E+01  3.321817538891005E+01  9.965452616673016E+01 -3.296918293926865E-12  2.999999999999901E+00  2.369843160823977E+03  4.384800384798243E+02  2.808323199303801E+03  5.979843067839340E+21  1.106419978264655E+21
  0.000000000000000E+00  1.618095380493908E+00 -1.061542613789094E+00  4.682794592474280E+00  9.889509887509033E+01  3.296503295836445E+01  3.296503295836445E+01  9.889509887509338E+01 -3.069544618483633E-12  2.999999999999907E+00  2.345756907189045E+03  4.328638529812810E+02  2.778620760170326E+03  5.826056546189782E+21  1.075085519962314E+21
  0.000000000000000E+00  1.618350605428094E+00 -1.060628642364509E+00  4.683012623264261E+00  9.814552692692094E+01  3.271517564230793E+01  3.271517564230793E+01  9.814552692692379E+01 -2.856381797755603E-12  2.999999999999913E+00  2.321728575761740E+03  4.272807267324650E+02  2.749009302494205E+03  5.675684015986322E+21  1.044527950584754E+21
  0.000000000000000E+00  1.618605830362281E+00 -1.059714670939925E+00  4.683231038359972E+00  9.740558289093836E+01  3.246852763031362E+01  3.246852763031362E+01  9.740558289094088E+01 -2.515321284590755E-12  2.999999999999923E+00  2.297905767782754E+03  4.219501631267150E+02  2.719855930909469E+03  5.500234498361801E+21  1.009973897257897E+21
  0.000000000000000E+00  1.618861055296467E+00 -1.058800699515341E+00  4.683449838757492E+00  9.667482355280150E+01  3.222494118426787E+01  3.222494118426787E+01  9.667482355280362E+01 -2.131628207280301E-12  2.999999999999934E+00  2.274149057882920E+03  4.168722824810494E+02  2.691021340363969E+03  5.330477118698344E+21  9.771251165275149E+20
  0.000000000000000E+00  1.619116280230653E+00 -1.057886728090757E+00  4.683669025456272E+00  9.595280569816917E+01  3.198426856605705E+01  3.198426856605705E+01  9.595280569817115E+01 -1.975308805413079E-12  2.999999999999938E+00  2.250322810476275E+03  4.120472051123284E+02  2.662370015588603E+03  5.195947960980084E+21  9.514083158486104E+20
  0.000000000000000E+00  1.619371505164839E+00 -1.056972756666173E+00  4.683888599459144E+00  9.523947523288744E+01  3.174649174429653E+01  3.174649174429653E+01  9.523947523288960E+01 -2.160049916710705E-12  2.999999999999932E+00  2.226641054130709E+03  4.070021872391038E+02  2.633643241369813E+03  5.065422134849658E+21  9.258959293634576E+20
  0.000000000000000E+00  1.619626730099025E+00 -1.056058785241589E+00  4.684108561772343E+00  9.453495953860106E+01  3.151165317953453E+01  3.151165317953453E+01  9.453495953860362E+01 -2.557953848736361E-12  2.999999999999919E+00  2.203293052343661E+03  4.020537517961469E+02  2.605346804139808E+03  4.909111006019331E+21  8.958075258551556E+20
  0.000000000000000E+00  1.619881955033211E+00 -1.055144813817004E+00  4.684328913405508E+00  9.383908761466699E+01  3.127969587155663E+01  3.127969587155663E+01  9.383908761466991E+01 -2.913225216616411E-12  2.999999999999907E+00  2.180112321981074E+03  3.972019452040302E+02  2.577314267185104E+03  4.756843926925869E+21  8.666652822227090E+20
  0.000000000000000E+00  1.620137179967397E+00 -1.054230842392420E+00  4.684549655371713E+00  9.315168846044226E+01  3.105056282014842E+01  3.105056282014842E+01  9.315168846044526E+01 -2.998490344907623E-12  2.999999999999903E+00  2.156936962926513E+03  3.924468138833838E+02  2.549383776809897E+03  4.637234796439248E+21  8.437279588470511E+20
  0.000000000000000E+00  1.620392404901583E+00 -1.053316870967836E+00  4.684770788687465E+00  9.247297352097168E+01  3.082432450699049E+01  3.082432450699049E+01  9.247297352097148E+01  1.989519660128281E-13  3.000000000000007E+00  2.133970568558953E+03  3.873336478569338E+02  2.521304216415887E+03  4.522257464391619E+21  8.208278530354357E+20
  0.000000000000000E+00  1.620647629835769E+00 -1.052402899543252E+00  4.684992314372728E+00  9.180326096088663E+01  3.060108698695983E+01  3.060108698695983E+01  9.180326096087950E+01  7.133849067031406E-12  3.000000000000233E+00  2.111421972537304E+03  3.822251268610798E+02  2.493647099398384E+03  4.383826625662642E+21  7.935925219710093E+20
  0.000000000000000E+00  1.620902854769955E+00 -1.051488928118667E+00  4.685214233450936E+00  9.114253985892393E+01  3.038084661963661E+01  3.038084661963661E+01  9.114253985890986E+01  1.406874616804998E-11  3.000000000000463E+00  2.089143666834597E+03  3.771212538604654E+02  2.466264920695062E+03  4.248708922297682E+21  7.669546434270694E+20
  0.000000000000000E+00  1.621158079704141E+00 -1.050574956694083E+00  4.685436546949004E+00  9.049079929382033E+01  3.016359976460104E+01  3.016359976460104E+01  9.049079929380312E+01  1.720934506010963E-11  3.000000000000570E+00  2.066992244829082E+03  3.720220318198887E+02  2.439014276648971E+03  4.142572975740601E+21  7.455898391745613E+20
  0.000000000000000E+00  1.621413304638327E+00 -1.049660985269499E+00  4.685659255897345E+00  8.984834493779960E+01  2.994944831259432E+01  2.994944831259432E+01  8.984834493778298E+01  1.661248916207114E-11  3.000000000000555E+00  2.045105558115170E+03  3.665722771988296E+02  2.411677835314000E+03  4.043557753754709E+21  7.247822333165721E+20
  0.000000000000000E+00  1.621668529572513E+00 -1.048747013844915E+00  4.685882361329886E+00  8.921542117823896E+01  2.973847372607457E+01  2.973847372607457E+01  8.921542117822372E+01  1.523403625469655E-11  3.000000000000512E+00  2.023621380473268E+03  3.611799213054597E+02  2.384801301778728E+03  3.926942071857992E+21  7.008883391778855E+20
  0.000000000000000E+00  1.621923754506699E+00 -1.047833042420331E+00  4.686105864284080E+00  8.859192516660556E+01  2.953064172219722E+01  2.953064172219722E+01  8.859192516659168E+01  1.388400505675236E-11  3.000000000000470E+00  2.002402924161449E+03  3.558449920595710E+02  2.358247916221020E+03  3.812665221925051E+21  6.775448683435570E+20
  0.000000000000000E+00  1.622178979440885E+00 -1.046919070995747E+00  4.686329765800918E+00  8.797775405436656E+01  2.932591801811778E+01  2.932591801811778E+01  8.797775405435334E+01  1.321609488513786E-11  3.000000000000450E+00  1.981317298413064E+03  3.505675173808194E+02  2.331884815793883E+03  3.719854550411994E+21  6.581783623451750E+20
  0.000000000000000E+00  1.622434204375071E+00 -1.046005099571162E+00  4.686554066924952E+00  8.737286152771819E+01  2.912428717590371E+01  2.912428717590371E+01  8.737286152771114E+01  7.048583938740194E-12  3.000000000000242E+00  1.960292506768907E+03  3.453256866173595E+02  2.305618193386266E+03  3.633887060909811E+21  6.401465801993970E+20
  0.000000000000000E+00  1.622689429309257E+00 -1.045091128146578E+00  4.686778768704301E+00  8.677690085681995E+01  2.892563361894210E+01  2.892563361894210E+01  8.677690085682633E+01 -6.380673767125700E-12  2.999999999999780E+00  1.939296174806547E+03  3.404006091555784E+02  2.279696783962126E+03  3.535751477399774E+21  6.206230757144047E+20
  0.000000000000000E+00  1.622944654243443E+00 -1.044177156721994E+00  4.687003872190675E+00  8.618931856908389E+01  2.872977285636784E+01  2.872977285636784E+01  8.618931856910355E+01 -1.965361207112437E-11  2.999999999999316E+00  1.918259152317601E+03  3.357924352435282E+02  2.254051587561130E+03  3.437030967255997E+21  6.016543682890372E+20
  0.000000000000000E+00  1.623199879177629E+00 -1.043263185297410E+00  4.687229378439380E+00  8.560956119192201E+01  2.853652039731580E+01  2.853652039731580E+01  8.560956119194742E+01 -2.540900823078118E-11  2.999999999999110E+00  1.897114466898830E+03  3.315013151293871E+02  2.228615782028217E+03  3.348826193939828E+21  5.851730650947562E+20
  0.000000000000000E+00  1.623455104111815E+00 -1.042349213872826E+00  4.687455288509338E+00  8.503690531092670E+01  2.834563510365157E+01  2.834563510365157E+01  8.503690531095471E+01 -2.800959464366315E-11  2.999999999999012E+00  1.875896483685020E+03  3.276451223696842E+02  2.203541606054704E+03  3.262225808082205E+21  5.697821726212619E+20
  0.000000000000000E+00  1.623710329046002E+00 -1.041435242448241E+00  4.687681603463107E+00  8.447116893272211E+01  2.815705631091883E+01  2.815705631091883E+01  8.447116893275651E+01 -3.440447926550405E-11  2.999999999998778E+00  1.854751905258204E+03  3.236387973289906E+02  2.178390702587194E+03  3.165963155750658E+21  5.524342663890661E+20
  0.000000000000000E+00  1.623965553980187E+00 -1.040521271023657E+00  4.687908324366886E+00  8.391261071626792E+01  2.797087023876960E+01  2.797087023876960E+01  8.391261071630879E+01 -4.087041816092096E-11  2.999999999998539E+00  1.833781525341652E+03  3.194822697906459E+02  2.153263795132298E+03  3.067003306845795E+21  5.343347418357021E+20
  0.000000000000000E+00  1.624220778914373E+00 -1.039607299599073E+00  4.688135452290537E+00  8.336148932052380E+01  2.778716310685588E+01  2.778716310685588E+01  8.336148932056766E+01 -4.385469765111338E-11  2.999999999998422E+00  1.813082956938500E+03  3.151754695378866E+02  2.128258426476386E+03  2.971995541051647E+21  5.166338840320537E+20
  0.000000000000000E+00  1.624476003848560E+00 -1.038693328174489E+00  4.688362988307599E+00  8.281928013575563E+01  2.760642671193191E+01  2.760642671193191E+01  8.281928013579575E+01 -4.013145371573046E-11  2.999999999998546E+00  1.793542710045985E+03  3.091975542607108E+02  2.102740264306696E+03  2.881728981265457E+21  4.967952801227933E+20
  0.000000000000000E+00  1.624731228782746E+00 -1.037779356749905E+00  4.688590933495306E+00  8.228828660614859E+01  2.742942886872684E+01  2.742942886872684E+01  8.228828660618052E+01 -3.193179054505890E-11  2.999999999998836E+00  1.775734039011952E+03  3.023532638530937E+02  2.078087302865045E+03  2.791532871697709E+21  4.753127756567833E+20
  0.000000000000000E+00  1.624986453716932E+00 -1.036865385325320E+00  4.688819288934594E+00  8.177000947154113E+01  2.725666982385497E+01  2.725666982385497E+01  8.177000947156492E+01 -2.378897079324815E-11  2.999999999999128E+00  1.759290347658844E+03  2.946421909175192E+02  2.053932538576363E+03  2.699700974988861E+21  4.521401547796880E+20
